7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02
7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02
7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02
7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02
7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02
7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02
7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02
7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02
7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02
7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02
7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02,7.142857462167739868e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.144463270902633667e-02,9.385553598403930664e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.867717623710632324e-01,1.320460904389619827e-02,2.367646629863884300e-05
