3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02
3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,5.727896586698117993e-30,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02
3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,5.727896586698117993e-30,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02
3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,5.940040403179717865e-30,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,5.940040403179717865e-30,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02
3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,5.727896586698117993e-30,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02,3.571428731083869934e-02
3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,5.940040403179717865e-30,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,5.940040403179717865e-30,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02
3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02,3.448275849223136902e-02
3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,5.940040403179717865e-30,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,5.940040403179717865e-30,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02
3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,5.940040403179717865e-30,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,5.940040403179717865e-30,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02
3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,5.940040403179717865e-30,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02,5.940040403179717865e-30,3.703703731298446655e-02,3.703703731298446655e-02,3.703703731298446655e-02
